Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;DIESEL S10;13/12/2023;6,54;;R$ / litro;BRANCA
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;ETANOL;13/12/2023;4,49;;R$ / litro;BRANCA
NE;CE;SOBRAL;ALESSANDRA ARAUJO COMERCIO DE PETROLEO & EMPREENDIMENTOS LTDA; 19.733.312/0001-32;AVENIDA CLETO FERREIRA DA PONTE;2350;;CIDADE PEDRO MENDES CARNEIRO;62030-595;GASOLINA;14/12/2023;5,94;;R$ / litro;RAIZEN
NE;CE;SOBRAL;ALESSANDRA ARAUJO COMERCIO DE PETROLEO & EMPREENDIMENTOS LTDA; 19.733.312/0001-32;AVENIDA CLETO FERREIRA DA PONTE;2350;;CIDADE PEDRO MENDES CARNEIRO;62030-595;GASOLINA ADITIVADA;14/12/2023;6,04;;R$ / litro;RAIZEN
NE;CE;SOBRAL;ALESSANDRA ARAUJO COMERCIO DE PETROLEO & EMPREENDIMENTOS LTDA; 19.733.312/0001-32;AVENIDA CLETO FERREIRA DA PONTE;2350;;CIDADE PEDRO MENDES CARNEIRO;62030-595;ETANOL;14/12/2023;4,79;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;DA PAZ COMERCIO DE COMBUSTIVEIS LTDA; 19.277.140/0001-30;RUA PADRE PERDIGAO SAMPAIO;377;;ANTONIO BEZERRA;60361-010;GASOLINA;12/12/2023;5,97;;R$ / litro;VIBRA
NE;CE;FORTALEZA;DA PAZ COMERCIO DE COMBUSTIVEIS LTDA; 19.277.140/0001-30;RUA PADRE PERDIGAO SAMPAIO;377;;ANTONIO BEZERRA;60361-010;GASOLINA ADITIVADA;12/12/2023;5,97;;R$ / litro;VIBRA
NE;CE;FORTALEZA;DA PAZ COMERCIO DE COMBUSTIVEIS LTDA; 19.277.140/0001-30;RUA PADRE PERDIGAO SAMPAIO;377;;ANTONIO BEZERRA;60361-010;DIESEL S10;12/12/2023;5,75;;R$ / litro;VIBRA
NE;CE;FORTALEZA;DA PAZ COMERCIO DE COMBUSTIVEIS LTDA; 19.277.140/0001-30;RUA PADRE PERDIGAO SAMPAIO;377;;ANTONIO BEZERRA;60361-010;ETANOL;12/12/2023;4,47;;R$ / litro;VIBRA
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;DIESEL S10;15/12/2023;5,57;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;ETANOL;15/12/2023;4,09;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;GASOLINA;15/12/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;GASOLINA ADITIVADA;15/12/2023;6,19;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;COMERCIAL D2 DE COMBUSTÍVEIS LTDA; 21.691.371/0001-37;AV VICENTE SIEBRA;3701;CE 168;DAS FLORES;62500-000;GASOLINA ADITIVADA;11/12/2023;6,24;;R$ / litro;VIBRA
NE;CE;ITAPIPOCA;COMERCIAL D2 DE COMBUSTÍVEIS LTDA; 21.691.371/0001-37;AV VICENTE SIEBRA;3701;CE 168;DAS FLORES;62500-000;DIESEL S10;11/12/2023;6,88;;R$ / litro;VIBRA
NE;CE;ITAPIPOCA;COMERCIAL D2 DE COMBUSTÍVEIS LTDA; 21.691.371/0001-37;AV VICENTE SIEBRA;3701;CE 168;DAS FLORES;62500-000;ETANOL;11/12/2023;4,99;;R$ / litro;VIBRA
NE;CE;CRATEUS;IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA; 14.509.686/0001-55;RODOVIA BR 226;1490;KM 03;VENANCIO;63700-000;GASOLINA;13/12/2023;5,99;;R$ / litro;BRANCA
NE;CE;CRATEUS;IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA; 14.509.686/0001-55;RODOVIA BR 226;1490;KM 03;VENANCIO;63700-000;DIESEL S10;13/12/2023;5,39;;R$ / litro;BRANCA
NE;CE;CRATEUS;IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA; 14.509.686/0001-55;RODOVIA BR 226;1490;KM 03;VENANCIO;63700-000;ETANOL;13/12/2023;5,75;;R$ / litro;BRANCA
NE;CE;FORTALEZA;PETROLIMA COMERCIO DE COMBUSTIVEIS LTDA; 21.692.386/0001-10;AVENIDA ENGENHEIRO SANTANA JUNIOR;2900;;PAPICU;60175-652;GASOLINA;13/12/2023;5,99;;R$ / litro;VIBRA
NE;CE;FORTALEZA;PETROLIMA COMERCIO DE COMBUSTIVEIS LTDA; 21.692.386/0001-10;AVENIDA ENGENHEIRO SANTANA JUNIOR;2900;;PAPICU;60175-652;GASOLINA ADITIVADA;13/12/2023;6,09;;R$ / litro;VIBRA
NE;CE;FORTALEZA;PETROLIMA COMERCIO DE COMBUSTIVEIS LTDA; 21.692.386/0001-10;AVENIDA ENGENHEIRO SANTANA JUNIOR;2900;;PAPICU;60175-652;ETANOL;13/12/2023;4,69;;R$ / litro;VIBRA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;GASOLINA;11/12/2023;6,23;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;GASOLINA ADITIVADA;11/12/2023;6,23;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;DIESEL S10;11/12/2023;6,88;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;ETANOL;11/12/2023;4,97;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;M & L COMERCIO DE COMBUSTIVEIS LTDA; 22.337.553/0001-77;AVENIDA RADIALISTA JOAO RAMOS;2296;POSTO;PLANALTO AYRTON SENNA;60766-710;GASOLINA;13/12/2023;5,99;;R$ / litro;VIBRA
NE;CE;FORTALEZA;M & L COMERCIO DE COMBUSTIVEIS LTDA; 22.337.553/0001-77;AVENIDA RADIALISTA JOAO RAMOS;2296;POSTO;PLANALTO AYRTON SENNA;60766-710;GASOLINA ADITIVADA;13/12/2023;5,99;;R$ / litro;VIBRA
NE;CE;FORTALEZA;M & L COMERCIO DE COMBUSTIVEIS LTDA; 22.337.553/0001-77;AVENIDA RADIALISTA JOAO RAMOS;2296;POSTO;PLANALTO AYRTON SENNA;60766-710;ETANOL;13/12/2023;4,09;;R$ / litro;VIBRA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;GASOLINA;13/12/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;GASOLINA ADITIVADA;13/12/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;DIESEL;13/12/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;DIESEL S10;13/12/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;ETANOL;13/12/2023;4,69;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;GASOLINA;11/12/2023;6,23;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;GASOLINA ADITIVADA;11/12/2023;6,28;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;DIESEL S10;11/12/2023;6,88;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;ETANOL;11/12/2023;4,97;;R$ / litro;RAIZEN
NE;CE;CANINDE;JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 20.807.906/0003-91;RUA SIMAO BARBOSA;1270;;CENTRO;62700-000;GASOLINA;13/12/2023;5,87;;R$ / litro;BRANCA
NE;CE;CANINDE;JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 20.807.906/0003-91;RUA SIMAO BARBOSA;1270;;CENTRO;62700-000;GASOLINA ADITIVADA;13/12/2023;5,95;;R$ / litro;BRANCA
NE;CE;CANINDE;JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 20.807.906/0003-91;RUA SIMAO BARBOSA;1270;;CENTRO;62700-000;DIESEL S10;13/12/2023;6,09;;R$ / litro;BRANCA
NE;CE;CANINDE;JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 20.807.906/0003-91;RUA SIMAO BARBOSA;1270;;CENTRO;62700-000;ETANOL;13/12/2023;4,59;;R$ / litro;BRANCA
NE;CE;FORTALEZA;LAGV COMBUSTIVEIS LTDA; 21.745.432/0001-00;AVENIDA RADIALISTA JOAO RAMOS;1260;;PLANALTO AYRTON SENNA;60766-710;GASOLINA;13/12/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;LAGV COMBUSTIVEIS LTDA; 21.745.432/0001-00;AVENIDA RADIALISTA JOAO RAMOS;1260;;PLANALTO AYRTON SENNA;60766-710;GASOLINA ADITIVADA;13/12/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;LAGV COMBUSTIVEIS LTDA; 21.745.432/0001-00;AVENIDA RADIALISTA JOAO RAMOS;1260;;PLANALTO AYRTON SENNA;60766-710;DIESEL S10;13/12/2023;5,57;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;LAGV COMBUSTIVEIS LTDA; 21.745.432/0001-00;AVENIDA RADIALISTA JOAO RAMOS;1260;;PLANALTO AYRTON SENNA;60766-710;ETANOL;13/12/2023;4,19;;R$ / litro;RAIZEN
NE;CE;JUAZEIRO DO NORTE;AUTO POSTO BARRETO LTDA; 19.279.159/0001-15;AVENIDA DO AGRICULTOR;1575;;TRES MARIAS;63015-010;GASOLINA;11/12/2023;5,39;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;AUTO POSTO BARRETO LTDA; 19.279.159/0001-15;AVENIDA DO AGRICULTOR;1575;;TRES MARIAS;63015-010;GASOLINA ADITIVADA;11/12/2023;5,45;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;AUTO POSTO BARRETO LTDA; 19.279.159/0001-15;AVENIDA DO AGRICULTOR;1575;;TRES MARIAS;63015-010;DIESEL;11/12/2023;5,79;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;AUTO POSTO BARRETO LTDA; 19.279.159/0001-15;AVENIDA DO AGRICULTOR;1575;;TRES MARIAS;63015-010;DIESEL S10;11/12/2023;5,79;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;AUTO POSTO BARRETO LTDA; 19.279.159/0001-15;AVENIDA DO AGRICULTOR;1575;;TRES MARIAS;63015-010;ETANOL;11/12/2023;4,39;;R$ / litro;BRANCA
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0002-00;RUA DOUTOR JOAO PESSOA;832;;CENTRO;63500-023;DIESEL S10;13/12/2023;5,99;;R$ / litro;SP
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0002-00;RUA DOUTOR JOAO PESSOA;832;;CENTRO;63500-023;ETANOL;13/12/2023;4,59;;R$ / litro;SP
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0002-00;RUA DOUTOR JOAO PESSOA;832;;CENTRO;63500-023;GASOLINA;13/12/2023;5,99;;R$ / litro;SP
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0002-00;RUA DOUTOR JOAO PESSOA;832;;CENTRO;63500-023;GASOLINA ADITIVADA;13/12/2023;5,99;;R$ / litro;SP
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0002-00;RUA DOUTOR JOAO PESSOA;832;;CENTRO;63500-023;DIESEL;13/12/2023;5,89;;R$ / litro;SP
NE;CE;IGUATU;M M S UCHOA COMBUSTIVEIS LTDA; 23.401.364/0001-89;RODOVIA CE 060 IGUATU A ACOPIARA;805;;VARJOTA;63500-970;GASOLINA;13/12/2023;5,97;;R$ / litro;BRANCA
NE;CE;IGUATU;M M S UCHOA COMBUSTIVEIS LTDA; 23.401.364/0001-89;RODOVIA CE 060 IGUATU A ACOPIARA;805;;VARJOTA;63500-970;GASOLINA ADITIVADA;13/12/2023;5,99;;R$ / litro;BRANCA
NE;CE;IGUATU;M M S UCHOA COMBUSTIVEIS LTDA; 23.401.364/0001-89;RODOVIA CE 060 IGUATU A ACOPIARA;805;;VARJOTA;63500-970;DIESEL;13/12/2023;6,19;;R$ / litro;BRANCA
NE;CE;IGUATU;M M S UCHOA COMBUSTIVEIS LTDA; 23.401.364/0001-89;RODOVIA CE 060 IGUATU A ACOPIARA;805;;VARJOTA;63500-970;DIESEL S10;13/12/2023;6,19;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO FIBRA COMERCIO DE COMBUSTIVEIS EIRELI; 25.280.296/0001-72;RUA RAIMUNDO DA COSTA RIBEIRO;1879;;CENTRO;62700-000;GASOLINA;13/12/2023;5,87;;R$ / litro;SP
NE;CE;CANINDE;POSTO FIBRA COMERCIO DE COMBUSTIVEIS EIRELI; 25.280.296/0001-72;RUA RAIMUNDO DA COSTA RIBEIRO;1879;;CENTRO;62700-000;GASOLINA ADITIVADA;13/12/2023;5,95;;R$ / litro;SP
NE;CE;CANINDE;POSTO FIBRA COMERCIO DE COMBUSTIVEIS EIRELI; 25.280.296/0001-72;RUA RAIMUNDO DA COSTA RIBEIRO;1879;;CENTRO;62700-000;DIESEL S10;13/12/2023;6,19;;R$ / litro;SP
NE;CE;FORTALEZA;CHACEM COMERCIAL DE COMBUSTIVEIS LTDA; 24.475.778/0001-15;AVENIDA PRESIDENTE COSTA E SILVA;3602;;PREFEITO JOSE WALTER;60750-022;GASOLINA;13/12/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;CHACEM COMERCIAL DE COMBUSTIVEIS LTDA; 24.475.778/0001-15;AVENIDA PRESIDENTE COSTA E SILVA;3602;;PREFEITO JOSE WALTER;60750-022;GASOLINA ADITIVADA;13/12/2023;6,19;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;CHACEM COMERCIAL DE COMBUSTIVEIS LTDA; 24.475.778/0001-15;AVENIDA PRESIDENTE COSTA E SILVA;3602;;PREFEITO JOSE WALTER;60750-022;DIESEL S10;13/12/2023;6,14;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;CHACEM COMERCIAL DE COMBUSTIVEIS LTDA; 24.475.778/0001-15;AVENIDA PRESIDENTE COSTA E SILVA;3602;;PREFEITO JOSE WALTER;60750-022;ETANOL;13/12/2023;4,69;;R$ / litro;RAIZEN
NE;CE;QUIXADA;POSTO SAO JORGE LTDA; 28.375.361/0001-31;RUA BASILIO EMILIANO PINTO;S/N;;COMBATE;63903-415;GASOLINA;12/12/2023;5,88;;R$ / litro;IPIRANGA
NE;CE;QUIXADA;POSTO SAO JORGE LTDA; 28.375.361/0001-31;RUA BASILIO EMILIANO PINTO;S/N;;COMBATE;63903-415;GASOLINA ADITIVADA;12/12/2023;6,07;;R$ / litro;IPIRANGA
NE;CE;QUIXADA;POSTO SAO JORGE LTDA; 28.375.361/0001-31;RUA BASILIO EMILIANO PINTO;S/N;;COMBATE;63903-415;DIESEL S10;12/12/2023;6,29;;R$ / litro;IPIRANGA
NE;CE;LIMOEIRO DO NORTE;IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA; 27.590.241/0001-94;RUA CORONEL ALEXANDRINO;1750;;BROTOLNDIA;62930-000;GASOLINA;12/12/2023;5,9;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA; 27.590.241/0001-94;RUA CORONEL ALEXANDRINO;1750;;BROTOLNDIA;62930-000;GASOLINA ADITIVADA;12/12/2023;5,9;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA; 27.590.241/0001-94;RUA CORONEL ALEXANDRINO;1750;;BROTOLNDIA;62930-000;DIESEL S10;12/12/2023;5,99;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA; 27.590.241/0001-94;RUA CORONEL ALEXANDRINO;1750;;BROTOLNDIA;62930-000;ETANOL;12/12/2023;4,49;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0008-98;AVENIDA AV DOUTOR ARAMIS PAIVA;265;;CENTRO;62700-000;GASOLINA;13/12/2023;5,87;;R$ / litro;VIBRA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0008-98;AVENIDA AV DOUTOR ARAMIS PAIVA;265;;CENTRO;62700-000;DIESEL S10;13/12/2023;5,99;;R$ / litro;VIBRA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0008-98;AVENIDA AV DOUTOR ARAMIS PAIVA;265;;CENTRO;62700-000;ETANOL;13/12/2023;4,59;;R$ / litro;VIBRA
NE;CE;ITAPIPOCA;LADEIRA COMERCIO DE COMBUSTIVEIS LTDA; 29.300.254/0001-07;RUA PRESIDENTE ROOSEVELT;173;;BOA VISTA;62500-000;GASOLINA;11/12/2023;6,24;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;LADEIRA COMERCIO DE COMBUSTIVEIS LTDA; 29.300.254/0001-07;RUA PRESIDENTE ROOSEVELT;173;;BOA VISTA;62500-000;GASOLINA ADITIVADA;11/12/2023;6,24;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;LADEIRA COMERCIO DE COMBUSTIVEIS LTDA; 29.300.254/0001-07;RUA PRESIDENTE ROOSEVELT;173;;BOA VISTA;62500-000;DIESEL S10;11/12/2023;6,59;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;LADEIRA COMERCIO DE COMBUSTIVEIS LTDA; 29.300.254/0001-07;RUA PRESIDENTE ROOSEVELT;173;;BOA VISTA;62500-000;ETANOL;11/12/2023;4,98;;R$ / litro;BRANCA
NE;CE;CRATEUS;F A LIMA GLP; 07.783.848/0004-26;AVENIDA DOUTOR EDILBERTO FROTA;2130;;FATIMA 2;63700-000;GASOLINA;13/12/2023;5,6;;R$ / litro;RAIZEN
NE;CE;CRATEUS;F A LIMA GLP; 07.783.848/0004-26;AVENIDA DOUTOR EDILBERTO FROTA;2130;;FATIMA 2;63700-000;GASOLINA ADITIVADA;13/12/2023;5,99;;R$ / litro;RAIZEN
NE;CE;CRATEUS;F A LIMA GLP; 07.783.848/0004-26;AVENIDA DOUTOR EDILBERTO FROTA;2130;;FATIMA 2;63700-000;ETANOL;13/12/2023;4,99;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA; 18.717.475/0006-73;AVENIDA MONSENHOR TABOSA;3199;;JULHO II;62500-001;GASOLINA;11/12/2023;6,22;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA; 18.717.475/0006-73;AVENIDA MONSENHOR TABOSA;3199;;JULHO II;62500-001;DIESEL S10;11/12/2023;6,87;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA; 18.717.475/0006-73;AVENIDA MONSENHOR TABOSA;3199;;JULHO II;62500-001;ETANOL;11/12/2023;4,97;;R$ / litro;IPIRANGA
NE;CE;CAUCAIA;POSTO XIMENES MOTOS LTDA; 24.291.177/0001-52;AVENIDA TORREON;741;;PARQUE GUADALAJARA (JUREMA);61650-350;GASOLINA;12/12/2023;5,97;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO XIMENES MOTOS LTDA; 24.291.177/0001-52;AVENIDA TORREON;741;;PARQUE GUADALAJARA (JUREMA);61650-350;GASOLINA ADITIVADA;12/12/2023;6,19;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO XIMENES MOTOS LTDA; 24.291.177/0001-52;AVENIDA TORREON;741;;PARQUE GUADALAJARA (JUREMA);61650-350;DIESEL S10;12/12/2023;5,99;;R$ / litro;RAIZEN
NE;CE;CAUCAIA;POSTO XIMENES MOTOS LTDA; 24.291.177/0001-52;AVENIDA TORREON;741;;PARQUE GUADALAJARA (JUREMA);61650-350;ETANOL;12/12/2023;4,69;;R$ / litro;RAIZEN
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;GASOLINA;12/12/2023;5,9;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;GASOLINA ADITIVADA;12/12/2023;5,9;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;DIESEL S10;12/12/2023;6,49;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;ETANOL;12/12/2023;4,69;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;GASOLINA;12/12/2023;5,9;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;GASOLINA ADITIVADA;12/12/2023;5,9;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;DIESEL;12/12/2023;6,29;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;DIESEL S10;12/12/2023;6,29;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;ETANOL;12/12/2023;4,79;;R$ / litro;BRANCA
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;GASOLINA;13/12/2023;5,87;;R$ / litro;RAIZEN
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;GASOLINA ADITIVADA;13/12/2023;5,98;;R$ / litro;RAIZEN
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;DIESEL S10;13/12/2023;5,87;;R$ / litro;RAIZEN
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;ETANOL;13/12/2023;4,79;;R$ / litro;RAIZEN
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;GASOLINA;14/12/2023;5,44;;R$ / litro;ALESAT
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;GASOLINA ADITIVADA;14/12/2023;5,46;;R$ / litro;ALESAT
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;DIESEL S10;14/12/2023;6,13;;R$ / litro;ALESAT
